%1:ts,UTC time (converted),2:lat,3:lon,4:sog,5:rot,6:cog,7:yaw,8:pitch,9:roll,10:rpm_stb,11:rpm_port,12:temp_stb,13:temp_port,14:thr_stb,15:thr_port,16:cog_d,17:sog_d,18:rot_d,19:power_stb,20:power_port,21:power_payload,22:power_other
1557990068,5/16/2019 7:01:07:67,1.10723366,0.1814888,0.06,0.01158,0,0.228011,0.01207,0.002023,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990068,5/16/2019 7:01:07:87,1.10723366,0.1814888,0.06,0.009292,0,0.232852,0.01194,0.002713,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990068,5/16/2019 7:01:08:07,1.10723367,0.1814888,0.05,0.011291,0,0.237317,0.012464,0.003167,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990068,5/16/2019 7:01:08:27,1.10723367,0.1814888,0.05,0.013569,0,0.243362,0.014777,0.003348,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990068,5/16/2019 7:01:08:47,1.10723367,0.1814888,0.06,0.014317,0,0.246475,0.015536,0.002852,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990069,5/16/2019 7:01:08:67,1.10723367,0.1814888,0.06,-0.011152,0,0.249398,0.018016,0.000498,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.2
1557990069,5/16/2019 7:01:08:87,1.10723367,0.1814888,0.06,-0.058689,0,0.243553,0.022767,-0.005306,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.2
1557990069,5/16/2019 7:01:09:07,1.10723367,0.1814888,0.08,-0.10691,0,0.227947,0.025793,-0.008659,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.2
1557990069,5/16/2019 7:01:09:27,1.10723367,0.1814888,0.1,-0.126375,0,0.201944,0.017101,-0.009182,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.2
1557990069,5/16/2019 7:01:09:47,1.10723367,0.18148879,0.11,-0.158351,0,0.179218,0.010142,-0.006784,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.2
1557990070,5/16/2019 7:01:09:67,1.10723368,0.18148878,0.14,-0.166749,4.256334,0.142994,0.012826,-0.004329,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990070,5/16/2019 7:01:09:87,1.10723368,0.18148877,0.15,-0.150606,4.574334,0.11204,0.01543,-0.005313,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990070,5/16/2019 7:01:10:07,1.10723369,0.18148876,0.16,-0.164299,4.793023,0.090057,0.012887,-0.004781,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990070,5/16/2019 7:01:10:27,1.10723369,0.18148875,0.14,-0.138694,4.969651,0.054078,0.007282,0.000975,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990070,5/16/2019 7:01:10:47,1.1072337,0.18148874,0.12,-0.121836,4.969651,0.034111,0.007129,0.001583,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990071,5/16/2019 7:01:10:67,1.1072337,0.18148874,0.11,-0.099329,4.969651,0.0176,0.010155,0.000236,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990071,5/16/2019 7:01:10:87,1.1072337,0.18148873,0.11,-0.081879,4.969651,-0.001629,0.012996,-0.002301,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990071,5/16/2019 7:01:11:07,1.10723371,0.18148873,0.1,-0.078764,4.969651,-0.016085,0.013195,-0.001464,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990071,5/16/2019 7:01:11:27,1.10723371,0.18148873,0.08,-0.068767,4.969651,-0.027874,0.014622,-0.000999,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990071,5/16/2019 7:01:11:47,1.10723372,0.18148873,0.09,-0.073116,4.969651,-0.044379,0.017331,-0.007338,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.1
1557990072,5/16/2019 7:01:11:67,1.10723372,0.18148873,0.09,-0.076949,4.969651,-0.055074,0.016307,-0.009579,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.6,9.4
1557990072,5/16/2019 7:01:11:87,1.10723372,0.18148872,0.07,-0.0619,4.969651,-0.067917,0.014618,-0.005659,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.6,9.4
1557990072,5/16/2019 7:01:12:07,1.10723373,0.18148872,0.06,0.002771,4.969651,-0.073731,0.014357,-0.000796,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.6,9.4
1557990072,5/16/2019 7:01:12:27,1.10723373,0.18148871,0.01,0.013759,0,-0.066277,0.010713,-0.000955,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.6,9.4
1557990072,5/16/2019 7:01:12:47,1.10723373,0.18148871,0.02,0.031151,0,-0.059964,0.011982,-0.009796,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.6,9.4
1557990073,5/16/2019 7:01:12:67,1.10723374,0.18148871,0.03,0.050193,0,-0.051256,0.011877,-0.017018,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990073,5/16/2019 7:01:12:87,1.10723374,0.18148871,0.04,0.031282,0,-0.039647,0.013387,-0.009069,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990073,5/16/2019 7:01:13:07,1.10723374,0.18148871,0.05,0.029181,0,-0.033567,0.01416,-0.001538,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990073,5/16/2019 7:01:13:27,1.10723374,0.18148871,0.05,0.020756,0,-0.028306,0.012766,-0.000823,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990073,5/16/2019 7:01:13:47,1.10723374,0.1814887,0.05,0.030903,0,-0.021099,0.011144,-0.009596,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990074,5/16/2019 7:01:13:67,1.10723375,0.1814887,0.05,0.031641,0,-0.015448,0.011726,-0.011216,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990074,5/16/2019 7:01:13:87,1.10723375,0.1814887,0.06,0.024028,0,-0.0052,0.008907,-0.006256,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990074,5/16/2019 7:01:14:07,1.10723375,0.1814887,0.04,0.040418,0,0.001468,0.010195,-0.005737,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990074,5/16/2019 7:01:14:27,1.10723376,0.1814887,0.03,0.026394,0,0.007627,0.013813,-0.005951,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990074,5/16/2019 7:01:14:47,1.10723376,0.1814887,0.03,0.009374,0,0.014146,0.018694,-0.007291,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990075,5/16/2019 7:01:14:67,1.10723376,0.1814887,0.03,0.00157,0,0.015995,0.016703,-0.007616,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990075,5/16/2019 7:01:14:87,1.10723376,0.1814887,0.02,-0.013237,0,0.01615,0.012349,-0.006225,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990075,5/16/2019 7:01:15:07,1.10723376,0.1814887,0.03,-0.006427,0,0.016431,0.011105,-0.004083,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990075,5/16/2019 7:01:15:27,1.10723377,0.1814887,0.04,-0.023842,0,0.013992,0.014639,-0.00463,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990075,5/16/2019 7:01:15:47,1.10723377,0.1814887,0.04,-0.031582,0,0.01033,0.013615,-0.006226,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990076,5/16/2019 7:01:15:67,1.10723377,0.18148871,0.02,-0.014584,0,0.007608,0.009869,-0.00572,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990076,5/16/2019 7:01:15:87,1.10723378,0.18148871,0.02,-0.026916,0,0.005536,0.008276,-0.003897,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990076,5/16/2019 7:01:16:07,1.10723378,0.18148871,0.03,-0.022984,0,0.001557,0.010921,-0.003303,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990076,5/16/2019 7:01:16:27,1.10723378,0.18148871,0.03,-0.036606,0,-0.002382,0.013718,-0.005203,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990076,5/16/2019 7:01:16:47,1.10723379,0.18148871,0.03,0.002897,0,-0.002598,0.015091,-0.003012,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990077,5/16/2019 7:01:16:67,1.10723379,0.18148871,0,0.007193,0,-0.000164,0.013512,0.000368,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990077,5/16/2019 7:01:16:87,1.10723379,0.18148871,0.02,0.004899,0,0.002057,0.011416,-0.001275,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990077,5/16/2019 7:01:17:07,1.1072338,0.18148872,0.02,0.002191,0,0.003118,0.010546,-0.003171,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990077,5/16/2019 7:01:17:27,1.1072338,0.18148872,0.01,-0.015458,0,0.003432,0.009941,-0.003465,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990077,5/16/2019 7:01:17:47,1.1072338,0.18148872,0.01,-0.01924,0,0.002395,0.009526,-0.002017,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990078,5/16/2019 7:01:17:67,1.10723381,0.18148872,0.01,-0.023417,0,0.000327,0.011701,-0.003077,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990078,5/16/2019 7:01:17:87,1.10723381,0.18148873,0,-0.01896,0,-0.002025,0.013207,-0.003883,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990078,5/16/2019 7:01:18:07,1.10723381,0.18148873,0.02,-0.008151,0,-0.003988,0.013908,-0.001183,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.2
1557990078,5/16/2019 7:01:18:27,1.10723381,0.18148873,0.01,-0.00281,0,-0.003829,0.013254,0.000607,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.2
1557990078,5/16/2019 7:01:18:47,1.10723381,0.18148873,0,-0.004147,0,-0.002954,0.012564,0.001511,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.2
1557990079,5/16/2019 7:01:18:67,1.10723381,0.18148873,0.01,-0.007933,0,-0.001727,0.012098,0.000883,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.2
1557990079,5/16/2019 7:01:18:87,1.10723381,0.18148873,0.01,0.005262,0,-0.000744,0.010761,0.000522,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.2
1557990079,5/16/2019 7:01:19:07,1.10723381,0.18148873,0.01,-0.00691,0,-0.000656,0.009866,0.000352,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.5,9.3
1557990079,5/16/2019 7:01:19:27,1.10723382,0.18148873,0.01,-0.011813,0,-0.000676,0.01001,0.000525,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.5,9.3
1557990079,5/16/2019 7:01:19:47,1.10723382,0.18148873,0,-0.001605,0,0.000069,0.011105,0.002485,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.5,9.3
1557990080,5/16/2019 7:01:19:67,1.10723382,0.18148873,0.01,0.000048,0,0.000087,0.011537,0.003834,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990080,5/16/2019 7:01:19:87,1.10723382,0.18148873,0.03,-0.001862,0,-0.000759,0.011576,0.003361,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.3
1557990080,5/16/2019 7:01:20:07,1.10723382,0.18148873,0.02,-0.001702,0,-0.001216,0.011173,0.002684,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.1
1557990080,5/16/2019 7:01:20:27,1.10723382,0.18148874,0.03,0.001233,0,-0.001665,0.010591,0.002714,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.1
1557990080,5/16/2019 7:01:20:47,1.10723382,0.18148873,0.01,-0.006201,0,-0.002711,0.009627,0.002934,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.1
1557990081,5/16/2019 7:01:20:67,1.10723382,0.18148873,0.02,-0.01005,0,-0.004026,0.009536,0.003796,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.1
1557990081,5/16/2019 7:01:20:87,1.10723382,0.18148871,0.01,-0.003565,0,-0.0061,0.009512,0.005661,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.1
1557990081,5/16/2019 7:01:21:07,1.10723382,0.18148871,0.01,0.000892,0,-0.009139,0.010131,0.005856,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.7,9.3
1557990081,5/16/2019 7:01:21:27,1.10723382,0.1814887,0.01,-0.008953,0,-0.012017,0.009792,0.003641,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.7,9.3
1557990081,5/16/2019 7:01:21:47,1.10723381,0.18148869,0.02,-0.004318,0,-0.016864,0.009853,0.002415,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.7,9.3
1557990082,5/16/2019 7:01:21:67,1.10723381,0.18148868,0.01,0.000769,0,-0.021096,0.011053,0.002881,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.7,9.3
1557990082,5/16/2019 7:01:21:87,1.10723381,0.18148868,0.02,0.000409,0,-0.024401,0.011077,0.002956,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.7,9.3
1557990082,5/16/2019 7:01:22:07,1.10723381,0.18148868,0.01,-0.007355,0,-0.031218,0.011502,0.002672,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990082,5/16/2019 7:01:22:27,1.10723381,0.18148869,0.01,0.001073,0,-0.035338,0.011109,0.003106,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990082,5/16/2019 7:01:22:47,1.10723381,0.18148869,0.02,-0.000551,0,-0.038657,0.011075,0.0033,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990083,5/16/2019 7:01:22:67,1.10723381,0.18148869,0.02,-0.01136,0,-0.04452,0.011238,0.001502,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990083,5/16/2019 7:01:22:87,1.10723381,0.18148869,0.01,-0.002872,0,-0.048962,0.010734,0.001738,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.4
1557990083,5/16/2019 7:01:23:07,1.10723381,0.18148869,0.01,0.000052,0,-0.051979,0.010548,0.003448,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990083,5/16/2019 7:01:23:27,1.10723381,0.1814887,0.02,-0.003999,0,-0.055238,0.011028,0.003793,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990083,5/16/2019 7:01:23:47,1.1072338,0.1814887,0.01,0.000408,0,-0.058456,0.01092,0.002864,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990084,5/16/2019 7:01:23:67,1.1072338,0.18148871,0.02,-0.004408,0,-0.062558,0.011224,0.001997,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990084,5/16/2019 7:01:23:87,1.1072338,0.18148871,0.02,-0.00234,0,-0.06615,0.011645,0.002186,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990084,5/16/2019 7:01:24:07,1.1072338,0.18148872,0.03,-0.0118,0,-0.069226,0.01219,0.001693,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990084,5/16/2019 7:01:24:27,1.1072338,0.18148872,0.01,0.004476,0,-0.072186,0.012021,0.002394,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990084,5/16/2019 7:01:24:47,1.1072338,0.18148872,0.02,0.002481,0,-0.074264,0.010871,0.003563,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990085,5/16/2019 7:01:24:67,1.1072338,0.18148872,0.02,0.001301,0,-0.077274,0.009769,0.002759,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990085,5/16/2019 7:01:24:87,1.1072338,0.18148872,0.01,0.0036,0,-0.078484,0.009502,0.001479,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990085,5/16/2019 7:01:25:07,1.1072338,0.18148873,0.01,-0.003799,0,-0.080113,0.010517,0.001024,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990085,5/16/2019 7:01:25:27,1.1072338,0.18148873,0.01,-0.008307,0,-0.08272,0.012328,0.002523,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990085,5/16/2019 7:01:25:47,1.1072338,0.18148873,0.01,-0.002556,0,-0.083821,0.013419,0.003664,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990086,5/16/2019 7:01:25:67,1.1072338,0.18148873,0.02,0.009317,0,-0.086731,0.013675,0.004729,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990086,5/16/2019 7:01:25:87,1.1072338,0.18148873,0,0.007479,0,-0.088506,0.012521,0.004252,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.4
1557990086,5/16/2019 7:01:26:07,1.1072338,0.18148873,0.01,0.005603,0,-0.089986,0.01192,0.002181,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.6
1557990086,5/16/2019 7:01:26:27,1.1072338,0.18148873,0.02,0.000276,0,-0.09146,0.011344,0.00145,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.6
1557990086,5/16/2019 7:01:26:47,1.1072338,0.18148873,0.01,0.001696,0,-0.092641,0.011148,0.002302,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.6
1557990087,5/16/2019 7:01:26:67,1.1072338,0.18148873,0.02,0.007133,0,-0.09435,0.009905,0.003696,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.6
1557990087,5/16/2019 7:01:26:87,1.1072338,0.18148873,0.01,-0.00004,0,-0.095237,0.010202,0.002601,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.6
1557990087,5/16/2019 7:01:27:07,1.1072338,0.18148873,0.01,0.002996,0,-0.096342,0.01266,0.002036,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990087,5/16/2019 7:01:27:27,1.1072338,0.18148873,0.01,-0.004251,0,-0.097174,0.014822,0.002978,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990087,5/16/2019 7:01:27:47,1.10723381,0.18148873,0.01,-0.002401,0,-0.098504,0.01584,0.00359,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990088,5/16/2019 7:01:27:67,1.10723381,0.18148874,0.01,-0.002611,0,-0.099504,0.014021,0.003395,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990088,5/16/2019 7:01:27:87,1.10723381,0.18148874,0.01,-0.004669,0,-0.100033,0.011649,0.003918,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990088,5/16/2019 7:01:28:07,1.10723381,0.18148874,0.01,0.002105,0,-0.100556,0.010206,0.003816,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990088,5/16/2019 7:01:28:27,1.10723381,0.18148874,0.01,0.002947,0,-0.100762,0.0097,0.002856,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990088,5/16/2019 7:01:28:47,1.10723381,0.18148874,0.02,0.007062,0,-0.099957,0.01072,0.002579,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990089,5/16/2019 7:01:28:67,1.10723381,0.18148874,0.02,-0.000732,0,-0.100072,0.012519,0.00219,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990089,5/16/2019 7:01:28:87,1.10723381,0.18148874,0.01,0.000728,0,-0.100117,0.013308,0.001561,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.5
1557990089,5/16/2019 7:01:29:07,1.10723382,0.18148874,0.01,0.009291,0,-0.09977,0.012992,0.000794,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990089,5/16/2019 7:01:29:27,1.10723382,0.18148874,0.01,-0.003328,0,-0.100204,0.011006,0.001534,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990089,5/16/2019 7:01:29:47,1.10723382,0.18148874,0.01,0.004291,0,-0.100429,0.010091,0.002593,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990090,5/16/2019 7:01:29:67,1.10723382,0.18148874,0.01,0.003717,0,-0.100661,0.009663,0.002138,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990090,5/16/2019 7:01:29:87,1.10723382,0.18148874,0.01,0.002242,0,-0.100499,0.010307,0.001939,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.4,9.7
1557990090,5/16/2019 7:01:30:07,1.10723383,0.18148874,0.01,0.004356,0,-0.100351,0.010575,0.002242,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.7
1557990090,5/16/2019 7:01:30:27,1.10723383,0.18148873,0.02,0.009423,0,-0.099963,0.011311,0.001135,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.7
1557990090,5/16/2019 7:01:30:47,1.10723383,0.18148873,0.03,0.014738,0,-0.099494,0.010845,0.000159,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.4,9.7
1557990091,5/16/2019 7:01:30:67,1.10723383,0.18148874,0.02,-0.009545,0,-0.099455,0.00948,0.000193,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.5,9.7
1557990091,5/16/2019 7:01:30:87,1.10723383,0.18148874,0.02,0.009955,0,-0.099342,0.008182,0.001661,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,9.5,9.7
1557990091,5/16/2019 7:01:31:07,1.10723383,0.18148875,0.01,0.004322,0,-0.099279,0.008262,0.002468,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.7
1557990091,5/16/2019 7:01:31:27,1.10723383,0.18148875,0.01,0.000069,0,-0.098799,0.009308,0.002404,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.7
1557990091,5/16/2019 7:01:31:47,1.10723383,0.18148875,0.01,-0.003315,0,-0.098749,0.011582,0.001957,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,9.5,9.7
1557990092,5/16/2019 7:01:31:67,1.10723383,0.18148876,0.01,-0.005974,0,-0.099011,0.012334,0.000962,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.9,9.6
1557990092,5/16/2019 7:01:31:87,1.10723383,0.18148876,0.01,-0.008056,0,-0.098782,0.010746,0.000798,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.9,9.6
1557990092,5/16/2019 7:01:32:07,1.10723383,0.18148876,0.02,0.002322,0,-0.098947,0.009239,0.001581,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.9,9.6
1557990092,5/16/2019 7:01:32:27,1.10723383,0.18148877,0.02,-0.002337,0,-0.09887,0.009056,0.003,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.9,9.6
1557990092,5/16/2019 7:01:32:47,1.10723383,0.18148877,0.01,0.000302,0,-0.098888,0.00972,0.002826,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.9,9.6
1557990093,5/16/2019 7:01:32:67,1.10723383,0.18148877,0.01,-0.004614,0,-0.098532,0.010147,0.002338,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.4,9.6
1557990093,5/16/2019 7:01:32:87,1.10723383,0.18148877,0.01,-0.000722,0,-0.098492,0.009227,0.001,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.4,9.6
1557990093,5/16/2019 7:01:33:07,1.10723383,0.18148877,0.02,-0.000477,0,-0.09858,0.008486,-0.0004,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.4,9.6
1557990093,5/16/2019 7:01:33:27,1.10723383,0.18148877,0.01,0.002995,0,-0.098158,0.00914,-0.001039,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.4,9.6
1557990093,5/16/2019 7:01:33:47,1.10723383,0.18148877,0.01,-0.002117,0,-0.098018,0.010937,0.000916,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.4,9.6
1557990094,5/16/2019 7:01:33:67,1.10723383,0.18148877,0.01,-0.01144,0,-0.098212,0.01255,0.00398,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.5,9.5
1557990094,5/16/2019 7:01:33:87,1.10723383,0.18148877,0.02,0.000392,0,-0.09828,0.011334,0.003508,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.5,9.5
1557990094,5/16/2019 7:01:34:07,1.10723383,0.18148876,0.01,-0.006767,0,-0.097715,0.009684,0.002355,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.5,9.5
1557990094,5/16/2019 7:01:34:27,1.10723383,0.18148876,0.01,0.004367,0,-0.097517,0.008072,0.001392,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.5,9.5
1557990094,5/16/2019 7:01:34:47,1.10723383,0.18148876,0.01,0.003965,0,-0.096953,0.007352,0.000929,0,0,17.7,18.5,0,0,nan,nan,nan,1.1,0.9,8.5,9.5
1557990095,5/16/2019 7:01:34:67,1.10723383,0.18148875,0.02,-0.004223,0,-0.096603,0.007947,0.001935,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.4,9.2
1557990095,5/16/2019 7:01:34:87,1.10723383,0.18148875,0.02,-0.007798,0,-0.096403,0.009594,0.003663,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.4,9.2
1557990095,5/16/2019 7:01:35:07,1.10723383,0.18148875,0.01,-0.000998,0,-0.096008,0.011178,0.004431,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.4,9.2
1557990095,5/16/2019 7:01:35:27,1.10723383,0.18148874,0,0.004436,0,-0.095578,0.012038,0.004044,0,0,17.7,18.5,0,0,nan,nan,nan,1,0.9,8.4,9.2
